,nobs,mean,skew,kurtosis,median,mode,std,low,peak,q25,q75,iqr,user_name,sample_date,age_range,pronunciation,gender
660,480,206.091666667,0.233401632426,0.469640199061,208.0,208.0,27.7874359598,138.0,284.0,190.0,218.0,28.0,Mariane,20090907,Adult,European,Female
661,690,199.550724638,0.409554688942,0.180525421405,198.0,200.0,32.0704099619,132.0,290.0,180.0,218.0,38.0,Mariane,20090907,Adult,European,Female
662,387,210.723514212,-0.262939010658,-0.0163929105653,214.0,224.0,26.6983056504,140.0,268.0,198.0,226.0,28.0,Mariane,20090907,Adult,European,Female
663,706,204.504249292,0.259231401051,-0.409930633035,202.0,230.0,35.7994984545,132.0,284.0,184.0,226.0,42.0,Mariane,20090907,Adult,European,Female
664,403,212.64516129,0.0985813181955,0.140775892082,212.0,206.0,33.4082298469,140.0,294.0,196.0,230.0,34.0,Mariane,20090907,Adult,European,Female
665,514,204.59922179,0.385936669327,-0.413624383795,202.0,202.0,37.1943952016,136.0,298.0,171.5,234.0,62.5,Mariane,20090907,Adult,European,Female
666,376,203.946808511,0.171248652994,-0.281839662303,202.0,186.0,33.6723470803,136.0,290.0,180.0,228.0,48.0,Mariane,20090907,Adult,European,Female
667,452,195.331858407,-0.290670451129,0.305016653087,198.0,224.0,42.1277613585,82.0,290.0,176.0,224.0,48.0,Mariane,20090907,Adult,European,Female
668,682,204.143695015,0.355690213644,-0.245267392211,202.0,196.0,31.3301855207,144.0,292.0,184.0,222.0,38.0,Mariane,20090907,Adult,European,Female
669,537,209.12849162,-0.139593701121,0.396239712085,210.0,208.0,36.7815063157,40.0,290.0,190.0,228.0,38.0,Mariane,20090907,Adult,European,Female
670,415,196.101204819,0.599041772095,0.0976544990628,194.0,204.0,35.9332630878,140.0,296.0,168.0,214.0,46.0,Mariane,20090908,Adult,European,Female
671,499,196.901803607,-0.873791638229,3.21949052801,200.0,210.0,44.1623482478,40.0,294.0,176.0,218.0,42.0,Mariane,20090908,Adult,European,Female
672,430,193.395348837,0.39518464568,-0.0923017421224,190.0,198.0,36.731419625,80.0,290.0,166.0,218.0,52.0,Mariane,20090908,Adult,European,Female
673,470,191.242553191,-0.436721247384,1.21120204326,196.0,216.0,36.1199640953,40.0,292.0,162.0,216.0,54.0,Mariane,20090910,Adult,European,Female
674,656,193.612804878,-0.435129035719,3.20257481261,190.0,188.0,32.9462249503,34.0,278.0,176.0,210.0,34.0,Mariane,20090910,Adult,European,Female
675,452,261.825775297,-2.90920588621,7.99389233423,266.0,266.0,15.1322389874,202.0,290.0,266.0,266.0,0.0,Mark,20070531,Unknown,Other,Male
676,240,146.658333333,-0.0755089095365,-1.75988655375,158.0,12.0,110.679659231,10.6666666667,292.0,24.0,256.0,232.0,Matias123,20141206,Youth,British,Male
677,363,106.319559229,1.4235204048,3.21809760286,88.0,84.0,44.102651705,14.0,294.0,82.0,110.0,28.0,MattGorle,20091120,Adult,British,Male
678,253,109.407114625,0.388074807309,0.313990280306,94.0,84.0,53.7855156014,14.0,278.0,84.0,156.0,72.0,MattGorle,20091120,Adult,British,Male
679,452,129.573746313,0.256154501646,-0.736204184626,116.0,94.0,55.2238336088,28.0,228.0,94.0,188.0,94.0,MattV,20110918,Adult,Australian,Male
680,98,139.816326531,2.59393756519,5.93464605364,120.0,120.0,42.5360224143,120.0,292.0,120.0,144.0,24.0,Matteo,20081117,Youth,European,Male
681,170,164.611764706,1.05732378857,-0.654352456901,120.0,120.0,67.8295604685,120.0,296.0,120.0,214.0,94.0,Matteo,20081117,Youth,European,Male
682,605,167.738842975,0.624395239816,-1.02732786898,128.0,120.0,54.7550327841,120.0,290.0,120.0,202.0,82.0,MatthewBerry,20111124,Adult,British,Male
683,482,174.821576763,0.347634098632,-1.41765253538,186.0,120.0,56.8434308784,120.0,274.0,120.0,218.0,98.0,MatthewBerry,20111124,Adult,British,Male
684,495,136.947186147,0.600099049562,0.453209846871,120.0,120.0,60.9106849218,12.0,270.0,120.0,150.0,30.0,Megan,20160212,Adult,British,Female
685,792,153.398989899,1.12178098948,-0.352221185845,120.0,120.0,52.1610017157,104.0,278.0,120.0,200.0,80.0,Megan,20160212,Adult,British,Female
686,407,189.783783784,-0.768073120095,-0.591026124333,194.666666667,234.0,45.788331736,102.0,264.0,168.0,233.0,65.0,Melissa,20081211,Adult,American,Female
687,580,203.190804598,-0.9910059723,0.404339667039,214.0,234.0,43.8462612783,94.0,270.0,187.5,234.0,46.5,Melissa,20081211,Adult,American,Female
688,442,193.470588235,-0.868599302224,0.00139122606501,198.0,234.0,41.7904738557,98.0,248.0,174.0,234.0,60.0,Melissa,20081211,Adult,American,Female
689,312,167.572649573,-0.688239525184,-0.41134683251,182.0,192.0,57.6425248966,40.0,276.0,125.0,198.0,73.0,Melissa,20081211,Adult,American,Female
690,138,127.695652174,3.48409787819,10.2683767696,118.0,120.0,36.0248723852,110.0,268.0,116.5,120.0,3.5,MichaelEndres,20080204,Adult,American,Male
691,523,231.143403442,-2.19031373746,3.05895784224,260.0,260.0,80.4698469084,12.0,294.0,246.0,270.0,24.0,Michelle,20131029,Adult,American,Female
693,215,118.920930233,0.132888487873,-0.367828164411,120.0,120.0,6.13857638748,104.0,132.0,114.0,124.0,10.0,Mike,20081010,Adult,American,Male
695,367,164.386920981,-0.388412545382,-1.49412806095,216.0,32.0,94.2278104644,28.0,290.0,36.0,246.0,210.0,Mikethecoach,20111106,Adult,British,Male
698,177,177.370998117,0.15531667681,-1.85102227609,150.0,108.0,66.0451145059,106.0,266.0,108.0,250.0,142.0,MrDoNotBreak,20100821,Adult,American,Male
700,35,128.457142857,0.0287112915978,-1.80935954444,134.0,120.0,8.55350506983,118.0,140.0,120.0,138.0,18.0,Muuker,20080129,Youth,European,Male
701,370,108.352028931,1.20754832751,1.35875346463,96.0,96.0,45.5357524436,10.3459424507,228.0,84.0,100.0,16.0,Nadim,20100515,Adult,American,Male
702,345,102.480809973,1.05664833225,1.42158699759,96.0,96.0,53.3831293753,12.0,236.0,86.0,102.0,16.0,Nadim,20100515,Adult,American,Male
703,382,108.249047906,0.924197267307,0.613051630216,96.0,98.0,56.834222969,12.0,242.0,88.0,106.0,18.0,Nadim,20100515,Adult,American,Male
704,365,126.84812502,0.467092940134,-0.682608635147,102.0,92.0,64.245031277,11.8124769288,252.0,92.0,180.0,88.0,Nadim,20100515,Adult,American,Male
705,372,101.411245851,0.392118675986,-0.834428403736,94.0,94.0,67.6423091297,10.4166666667,230.0,36.0,162.0,126.0,Nadim,20100515,Adult,American,Male
706,322,91.5664474909,0.891821760929,1.00050968664,88.0,86.0,54.4595116157,10.3459424507,230.630630631,80.5,98.0,17.5,Nadim,20100515,Adult,American,Male
707,76,90.8421052632,0.851524308956,-1.06361319816,34.0,18.0,94.6974479498,18.0,270.0,20.0,204.0,184.0,NanaHuck,20080321,Adult,Other,Female
708,82,102.526546856,0.533062415608,-1.5893718361,38.0,244.0,95.6149208219,14.0,244.0,22.949513586,222.0,199.050486414,NanaHuck,20080321,Adult,Other,Female
709,143,44.7904225095,2.94892037154,7.09676617343,30.0,24.0,57.381742699,11.7647058824,250.0,23.0,32.0,9.0,NanaHuck,20080321,Adult,Other,Female
710,319,104.60815047,1.85712873018,5.41912497357,96.0,84.0,42.375468254,20.0,286.0,84.0,109.0,25.0,Nathan,20090324,Adult,American,Male
712,512,125.302083333,0.250483704896,-0.685354085801,108.0,94.0,64.4348082138,10.6666666667,246.0,98.0,198.0,100.0,Nerocon,20100319,Adult,American,Male
713,310,128.019354839,1.33595227752,1.00803177085,102.0,86.0,67.4534937489,14.0,296.0,88.5,134.0,45.5,Nich,20120121,Adult,British,Male
714,284,155.889671362,0.763852293669,-1.0474492932,120.0,114.0,61.958479987,10.6666666667,284.0,114.0,226.5,112.5,NicholasGreen,20111128,Adult,Other,Male
715,202,168.386138614,-0.107378239121,-1.08201757864,154.0,108.0,75.9485847836,12.0,294.0,106.0,238.0,132.0,NicholasGreen,20111128,Adult,Other,Male
716,551,245.1784634,-0.196153555273,0.0249362476479,248.0,248.0,22.55211553,168.0,294.0,232.0,252.0,20.0,Nick,20110505,Adult,European,Male
717,416,151.859661397,0.869997451429,-0.876207010242,120.0,120.0,61.3489956366,82.0,284.0,116.739130435,228.0,111.260869565,NickNackGus,20120212,Adult,American,Male
718,457,138.756999383,0.301431373972,-0.688821584105,116.0,200.0,64.6910172678,13.3333333333,272.0,94.0,200.0,106.0,NikosAlexandris,20150509,Adult,European,Male
719,208,162.746050336,-0.332013761002,-1.34477838331,186.0,246.0,87.2099814564,10.5974301232,286.0,70.0,246.0,176.0,Nikro,20130520,Adult,Other,Male
720,835,138.786189453,0.209105946849,-1.38287303411,98.0,204.0,87.701495818,14.0,288.0,80.0,204.0,124.0,NotEvilJoe,20130123,Adult,British,Male
721,979,144.798774259,0.250326634616,-1.49355001431,98.0,88.0,91.3536222968,14.0,286.0,82.0,246.0,164.0,NotEvilJoe,20130123,Adult,British,Male
722,490,102.893877551,0.33565964728,-0.109972588655,94.0,94.0,45.3633962311,12.0,200.0,82.0,132.0,50.0,Otuyelu,20101107,Adult,Other,Male
723,580,156.617241379,0.326981970573,-0.13329202567,139.0,180.0,59.3647844582,32.0,288.0,125.0,190.0,65.0,PCRider,20170327,Adult,American,Male
725,74,172.567567568,0.411861880319,-1.09277767166,198.0,110.0,63.5605863513,92.0,298.0,120.0,206.0,86.0,PacketCollision,20120324,Adult,American,Male
726,415,194.645783133,0.530468446126,-0.269589533988,194.0,198.0,24.7101232911,156.0,254.0,174.0,210.0,36.0,Paddy,20100120,Adult,Australian,Female
727,263,194.288973384,0.369909153951,0.278855350671,196.0,196.0,32.2557530473,132.0,284.0,172.0,210.0,38.0,Paddy,20100120,Adult,Australian,Female
728,207,197.874396135,0.188078716099,-1.2294107616,196.0,184.0,27.9883286838,156.0,248.0,172.0,220.0,48.0,Paddy,20100120,Adult,Australian,Female
729,400,180.25,0.545561655605,-0.608858948896,174.0,162.0,25.1065230568,134.0,236.0,162.0,194.0,32.0,Paddy,20100122,Adult,Australian,Female
730,245,173.926530612,-1.25806977492,0.730993410192,194.0,194.0,59.1110569287,38.0,262.0,166.0,204.0,38.0,Paolino,20081021,Adult,European,Male
731,352,199.136363636,-0.383380711404,-1.26070055532,242.0,144.0,71.2846696859,38.0,284.0,142.0,266.5,124.5,Parmee,20100206,Youth,British,Male
732,399,92.6131996658,4.08206793023,15.9974475393,90.0,90.0,10.5050111278,88.0,148.0,90.0,90.0,0.0,ParthC,20141124,Adult,Indian,Male
733,230,97.4289855072,1.43498878763,0.0634374826298,90.0,90.0,14.5067876978,88.0,126.0,90.0,90.0,0.0,ParthC,20141124,Adult,Indian,Male
734,371,92.0287511231,4.84809230488,21.5363829461,90.0,90.0,10.4674403531,88.0,146.0,90.0,90.0,0.0,ParthC,20141124,Adult,Indian,Male
735,271,92.2017220172,3.60874550778,11.0438029842,90.0,90.0,8.56637860844,88.0,126.0,90.0,90.0,0.0,ParthC,20141124,Adult,Indian,Male
736,746,118.782841823,-0.338518840529,-1.50576915882,126.0,90.0,22.1030616799,88.0,154.0,90.0,138.0,48.0,ParthC,20141124,Youth,Indian,Male
737,564,92.1548463357,4.54556130617,19.2653925848,90.0,90.0,9.93757397126,88.0,146.0,90.0,90.0,0.0,ParthC,20141124,Adult,Other,Male
738,397,113.47774979,-0.0676028642077,-1.66034387611,124.0,90.0,20.8529394301,88.0,146.0,90.0,128.0,38.0,ParthC,20141124,Adult,Indian,Male
739,445,70.0299625468,1.06553776189,-0.236604384563,24.0,12.0,71.2362537358,12.0,228.0,16.0,108.0,92.0,PaulB,20100130,Adult,Australian,Male
740,286,102.035348563,2.44219547144,6.92168954892,90.0,90.0,38.1444154444,11.9047619048,252.0,90.0,98.0,8.0,PaulWilliams,20090908,Adult,British,Male
741,525,215.485714286,-1.07388531819,6.99956680779,216.0,218.0,23.7812708562,68.0,264.0,202.0,228.0,26.0,PenelopeLin,20140901,Adult,Other,Female
742,74,110.918918919,0.426336783916,-1.21960518342,106.0,14.0,90.4572105438,12.0,264.0,18.0,202.0,184.0,Perygryne,20101224,Adult,Australian,Male
743,157,152.649681529,-0.0154540850199,-0.600066629662,136.0,104.0,72.1252331122,16.0,290.0,114.0,212.0,98.0,Perygryne,20101224,Adult,Australian,Male
744,260,197.930769231,-0.651004246771,-0.955760073394,238.0,238.0,90.5199245778,12.0,298.0,114.0,278.0,164.0,Perygryne,20101224,Adult,Australian,Male
745,182,158.802197802,-0.154094992877,-1.14273915468,146.0,14.0,89.7990087539,12.0,290.0,106.0,253.0,147.0,Perygryne,20101229,Adult,Australian,Male
746,521,189.239923225,-0.0860004264057,-1.61721416945,214.0,120.0,57.6165598129,110.0,284.0,120.0,236.0,116.0,Peter,20150524,Adult,Other,Male
747,410,196.72195122,-0.0914715970266,-1.27096292452,216.0,120.0,52.3504677091,120.0,296.0,144.0,232.0,88.0,Peter,20150524,Adult,Other,Male
748,227,171.315712188,1.23190509518,1.95491252941,166.0,156.0,41.1383264357,82.6666666667,298.0,144.0,190.0,46.0,PeterGarnett,20080107,Adult,American,Male
749,287,186.116144019,0.170349173513,-0.473982138773,182.0,134.0,48.8782616169,40.0,280.0,150.0,230.0,80.0,PeterGarnett,20080107,Adult,American,Male
756,144,208.541666667,-0.846371522769,1.60041130544,208.0,208.0,21.2579641938,152.0,248.0,204.0,220.0,16.0,Photon,20160112,Adult,Indian,Male
762,21,110.857142857,-0.278117258688,-1.23846597463,112.0,112.0,9.12498252724,98.0,122.0,98.0,122.0,24.0,PrasadVelidi,20141122,Adult,Indian,Male
763,407,98.8992628993,-1.91072100719,2.25668981257,110.0,112.0,30.8944016532,12.0,146.0,100.0,116.0,16.0,PraveenAP,20101021,Adult,Indian,Male
764,833,148.077631052,0.89729979942,-0.643523929879,112.0,100.0,65.714308873,20.0,292.0,100.0,210.0,110.0,Primus,20150102,Adult,Other,Male
765,207,218.888888889,-1.80875403546,3.64294889227,226.0,226.0,50.9733493142,20.0,296.0,210.0,246.0,36.0,Prologue,20100610,Adult,American,Male
766,435,211.36091954,1.47986036034,1.62383816847,206.0,200.0,22.6389114535,178.0,280.0,200.0,214.0,14.0,Q,20150512,Youth,American,Male
767,548,215.131386861,1.04402273963,0.526882258194,210.0,210.0,23.5512540984,180.0,280.0,199.5,220.5,21.0,Q,20150512,Youth,American,Male
768,349,200.716332378,-2.23989090413,6.66523238702,204.0,200.0,51.3731479955,18.0,294.0,194.0,214.0,20.0,Q,20150512,Youth,American,Male
769,395,216.774683544,-1.09577834769,8.57967481603,212.0,204.0,35.267618699,18.0,292.0,200.0,226.0,26.0,Q,20150512,Youth,American,Male
770,475,222.404210526,0.42422133907,-0.784827088082,214.0,210.0,28.5129847273,178.0,290.0,202.0,244.0,42.0,Q,20150512,Youth,American,Male
771,258,221.821705426,-0.810165387672,4.71595886731,208.0,192.0,41.0956437104,12.0,298.0,198.0,258.0,60.0,Q,20150514,Youth,American,Male
772,506,217.790513834,-1.15294288583,7.45870431927,210.0,210.0,36.2219168707,18.0,294.0,196.5,248.0,51.5,Q,20150514,Youth,American,Male
773,327,214.422018349,-1.64517770252,3.92418408518,206.0,184.0,59.4894116312,18.0,294.0,190.0,262.0,72.0,Q,20150514,Youth,American,Male
774,436,221.922018349,-0.23797356951,3.06044939783,210.0,184.0,40.361251419,12.0,296.0,196.0,254.0,58.0,Q,20150514,Youth,American,Male
775,532,206.093984962,-1.89484145486,5.88410618122,200.0,184.0,50.9156626262,16.0,288.0,190.0,236.0,46.0,Q,20150514,Youth,American,Male
776,648,218.546296296,0.583923525217,1.06823719947,204.0,192.0,34.2320199519,20.0,296.0,194.0,246.0,52.0,Q,20150514,Youth,American,Male
777,630,225.021164021,-1.97651585308,3.0998511274,236.0,274.0,72.0778183477,12.0,296.0,218.0,274.0,56.0,Q,20150606,Youth,American,Male
778,159,235.257861635,-2.09013414491,3.54630985483,264.0,218.0,72.9647294682,12.0,288.0,218.0,282.0,64.0,Q,20150606,Youth,American,Male
779,381,242.94488189,-2.54246194736,6.60542725124,254.0,284.0,63.6183635014,14.0,298.0,222.0,284.0,62.0,Q,20150606,Youth,American,Male
780,87,199.057471264,-0.860761436574,-0.978896383613,228.0,40.0,99.9474984388,16.0,288.0,40.0,284.0,244.0,Q,20150612,Youth,American,Male
781,483,251.256038647,-1.47394550333,1.38696441696,268.0,280.0,49.1091047613,106.0,298.0,234.0,280.0,46.0,R,20130327,Adult,European,Male
783,35,280.685714286,-0.44853775744,-1.34210960898,288.0,276.0,9.2451421331,266.0,290.0,276.0,289.0,13.0,RG,20130311,Adult,American,Male
784,12,122.0,0.0,-3.0,122.0,122.0,0.0,122.0,122.0,122.0,122.0,0.0,Raedwulf,20100122,Adult,British,Male
785,363,217.574500863,-0.0829878421828,1.3398902672,208.0,188.0,36.7044681068,20.8877284595,292.0,186.0,246.0,60.0,Raeubertochter,20090911,Adult,European,Female
796,278,137.179856115,1.85153447511,2.78510301348,126.0,128.0,42.6167886327,96.0,284.0,110.0,128.0,18.0,RainCT,20130225,Youth,Other,Male
797,270,121.155555556,2.37175382774,8.46668004575,122.0,126.0,17.0262832406,96.0,192.0,108.0,128.0,20.0,RainCT,20130226,Youth,Other,Male
798,180,92.0,1.29061985256,0.591429606144,40.0,36.0,80.6689011016,14.0,298.0,32.0,120.0,88.0,RainCT,20140110,Youth,Other,Male
799,390,176.676923077,0.128681272909,-1.1812018064,138.0,130.0,79.1605524058,12.0,298.0,122.0,268.0,146.0,RamonMedeiros,20120517,Adult,Other,Male
800,472,172.423728814,0.485745419739,-1.55579873597,122.0,120.0,65.6255953038,104.0,294.0,118.0,258.0,140.0,Rashed,20121018,Adult,Other,Male
802,144,116.796296296,3.12258011609,22.8634280548,114.0,112.0,22.2666608142,10.6666666667,244.0,111.5,118.0,6.5,Revelation2221,20080510,Adult,American,Male
803,148,116.635135135,0.237086827709,2.21625514519,114.0,106.0,16.810609845,40.0,152.0,106.0,118.0,12.0,Revelation2221,20080510,Adult,American,Male
805,192,155.697916667,0.659447373957,-1.09706711181,120.0,110.0,57.4979383311,92.0,266.0,110.0,204.0,94.0,Rhys,20170620,Adult,British,Male
806,245,149.273469388,1.11770948261,-0.381540322635,120.0,120.0,59.9734185184,82.0,274.0,112.0,200.0,88.0,Rhys,20170620,Adult,British,Male
807,248,148.39516129,0.641750425031,-0.740165645589,114.0,120.0,69.01885186,24.0,278.0,106.0,198.0,92.0,Rhys,20170620,Adult,British,Male
808,237,189.864978903,0.0567336610103,-1.2507725208,190.0,120.0,62.7271796662,96.0,294.0,120.0,260.0,140.0,Rhys,20170620,Adult,British,Male
809,177,151.796610169,0.557204275017,-1.06961552307,114.0,120.0,74.7246802711,26.0,290.0,106.0,240.0,134.0,Rhys,20170620,Adult,British,Male
810,169,154.366863905,0.988184382394,-0.832295273272,112.0,110.0,74.2360402448,90.0,294.0,104.0,198.0,94.0,Rhys,20170620,Adult,British,Male
811,115,254.324637681,-1.64819568987,1.37709967514,286.0,290.0,53.9642655224,122.0,292.0,242.0,290.0,48.0,RicharJB,20090913,Adult,Other,Male
812,52,245.384615385,-1.32533018,1.30984380792,242.0,224.0,46.9099603357,126.0,298.0,224.0,282.5,58.5,RicharJB,20090913,Adult,Other,Male
813,566,141.392226148,0.510556968046,-1.48697069637,119.0,196.0,39.5758983958,88.0,198.0,112.0,196.0,84.0,RichardPipe,20120311,Senior,Other,Male
814,35,282.457142857,-0.034117788814,-1.50757903336,278.0,296.0,11.9435406503,266.0,296.0,278.0,296.0,18.0,RickRichardson,20121114,Adult,American,Male
815,796,137.238693467,0.875765012203,4.15636819004,134.0,136.0,50.0048069076,12.0,298.0,130.0,140.0,10.0,Rishi,20130426,Adult,Indian,Male
816,155,230.392041317,-0.280688602471,-0.838700981095,226.0,294.0,42.7508167176,140.0,294.0,206.0,265.0,59.0,RobSmith,20091103,Adult,American,Male
817,131,241.806615776,-1.19882993115,-0.0275207592143,256.0,262.0,35.1308218897,162.0,278.0,224.0,264.0,40.0,RobSmith,20091103,Adult,American,Male
818,267,227.450792892,0.113259836043,0.50551246649,234.0,208.0,24.8297617289,144.0,294.0,208.0,244.0,36.0,RobSmith,20091103,Adult,American,Male
819,134,225.656716418,0.989522390963,0.0664647871911,210.0,202.0,24.796850904,202.0,286.0,206.0,242.0,36.0,RobSmith,20091103,Adult,American,Male
820,144,250.749047807,-0.264843030654,-0.629990219662,254.0,266.0,17.9506115012,218.0,292.0,238.0,266.0,28.0,RobSmith,20091103,Adult,American,Male
821,104,191.692307692,0.267285757757,-1.76298374529,148.0,278.0,70.9717003356,116.0,294.0,120.0,264.5,144.5,Robert,20130511,Adult,American,Male
822,586,101.76361478,0.681699812502,-0.368195381233,96.0,24.0,71.4057900174,12.0,286.0,24.0,116.0,92.0,RobertPoole,20111111,Adult,American,Male
823,967,121.083275766,0.484025539962,-0.598591668173,100.0,90.0,71.1350987129,12.0,266.0,88.0,178.0,90.0,RobertPoole,20111111,Adult,American,Male
824,330,85.6303030303,-0.199821883151,-0.356798162857,86.0,86.0,7.29111060454,68.0,98.0,80.5,90.0,9.5,Robin,20071226,Adult,European,Male
825,297,85.4074074074,-0.0773564721598,11.2038283043,84.0,84.0,11.6491504443,24.0,142.0,80.0,92.0,12.0,Robin,20071226,Adult,European,Male
826,335,86.3343283582,-1.9234195648,9.0211812288,86.0,82.0,13.489913891,12.0,108.0,80.0,96.0,16.0,Robin,20071226,Adult,European,Male
827,1126,69.6234458259,-1.31855753908,0.0809403815799,82.0,82.0,27.9221815188,10.6666666667,126.0,72.0,86.0,14.0,Robin,20071228,Adult,European,Male
828,105,240.895238095,-2.27768609102,3.70942692516,280.0,282.0,81.0464797637,12.0,290.0,228.0,284.0,56.0,Robin,20080711,Adult,European,Male
838,44,192.772727273,0.107156505183,-1.66353702565,182.0,216.0,18.1619778113,170.0,216.0,174.0,216.0,42.0,Rovanion,20100821,Youth,European,Male
845,277,180.962695548,0.174178831701,-1.41315828277,152.0,122.0,63.876640824,66.0,298.0,122.0,244.0,122.0,SF7,20071020,Adult,British,Male
846,179,121.955307263,2.29292646155,3.93455915199,104.0,104.0,38.2791600214,96.0,240.0,104.0,118.0,14.0,SamirBenAbid,20091104,Adult,Other,Male
